FIPS,Population,< 18,African American,American Indian/ Alaskan Native,Asian,Native Hawaiian/ Other Pacific Islander,Hispanic,Non-hispanic white,Household Income,% Free Lunch
42081,116747,20.6,4.5,0.2,0.6,0.0,1.5,92,42163.0,31.0
42083,43222,20.9,2.5,0.2,0.5,0.0,1.8,94,40338.0,36.0
42085,116205,21.3,5.7,0.2,0.7,0.0,1.1,91,41535.0,38.0
42087,46858,22.8,0.7,0.1,0.4,0.0,1.2,97,38544.0,36.0
42089,169882,23.1,12.3,0.4,2.3,0.1,13.5,70,52505.0,33.0
42091,804210,22.6,8.6,0.2,6.6,0.1,4.4,79,76172.0,15.0
42093,18296,20.8,1.5,0.1,1.8,0.0,2.0,94,48800.0,20.0
42095,298476,21.4,4.7,0.3,2.6,0.1,10.8,81,57284.0,27.0
42097,94558,20.3,2.1,0.2,0.4,0.0,2.5,94,39834.0,35.0
42099,46042,22.8,0.8,0.2,0.4,0.1,1.4,96,52788.0,26.0
42101,1536471,22.5,41.9,0.8,6.6,0.1,12.6,37,34433.0,75.0
42103,56852,22.4,5.5,0.4,1.2,0.0,9.2,82,56070.0,30.0
42105,17453,21.6,0.4,0.3,0.3,0.0,1.1,97,40599.0,38.0
42107,147513,19.8,2.7,0.2,0.5,0.0,2.9,93,45549.0,34.0
42109,39819,22.0,1.0,0.1,0.6,0.0,1.8,96,45460.0,26.0
42111,77405,19.0,2.5,0.1,0.4,0.0,1.2,95,39042.0,31.0
42113,6479,16.2,2.8,0.4,0.3,0.0,1.7,94,38608.0,24.0
42115,43192,20.6,0.4,0.2,0.3,0.0,1.4,97,46814.0,28.0
42117,42419,20.3,0.9,0.2,0.5,0.0,1.2,96,41010.0,31.0
42119,44847,18.2,6.8,0.5,1.3,0.1,5.3,85,46992.0,22.0
42121,54683,21.2,1.1,0.2,0.4,0.0,0.9,96,39608.0,39.0
42123,41441,20.2,0.4,0.2,0.4,0.0,0.8,97,40940.0,35.0
42125,208282,20.3,3.3,0.1,0.7,0.0,1.2,93,52384.0,25.0
42127,53004,18.4,3.0,0.2,0.5,0.0,3.5,92,47824.0,33.0
42129,364471,19.5,2.4,0.1,0.8,0.0,1.0,95,46630.0,24.0
42131,28406,20.9,0.8,0.2,0.4,0.0,1.7,96,49011.0,31.0
42133,436770,23.1,5.3,0.3,1.3,0.1,5.8,86,55521.0,22.0
44001,49800,20.1,0.9,0.2,1.6,0.0,2.3,94,68483.0,14.0
44003,165535,20.2,1.4,0.3,2.2,0.1,3.5,91,59880.0,22.0
44005,82695,19.1,3.5,0.5,1.7,0.1,4.5,88,65755.0,22.0
44007,626709,21.7,7.9,1.1,3.9,0.2,19.3,67,46385.0,48.0
44009,126563,19.4,1.2,0.9,1.8,0.0,2.6,92,68539.0,17.0
45001,25161,22.3,28.1,0.3,0.4,0.0,1.1,69,36787.0,51.0
45003,160682,22.2,24.4,0.5,0.9,0.1,5.1,68,42826.0,49.0
45005,10181,21.6,72.3,0.2,0.5,0.0,2.6,24,24820.0,90.0
45007,188488,23.7,16.3,0.3,0.8,0.0,3.1,78,41000.0,43.0
45009,15975,21.9,60.6,0.4,0.5,0.0,1.8,36,28467.0,62.0
45011,22358,25.3,44.1,0.4,0.6,0.0,2.0,52,33178.0,58.0
45013,164684,20.8,19.0,0.4,1.3,0.1,11.9,66,55018.0,45.0
45015,183525,25.0,25.0,0.7,2.4,0.1,6.1,64,49516.0,47.0
45017,15145,21.6,42.7,0.5,0.3,0.1,3.2,53,38417.0,79.0
45019,357704,20.7,29.3,0.5,1.5,0.1,5.4,62,49432.0,44.0
45021,55540,24.4,20.3,0.5,0.6,0.1,3.8,74,36400.0,62.0
45023,32916,23.6,37.2,0.5,0.4,0.0,1.6,59,32857.0,60.0
45025,46557,24.2,32.4,0.7,0.4,0.0,3.8,62,30378.0,55.0
45027,34726,21.8,49.4,0.3,0.7,0.0,2.7,46,30780.0,63.0
45029,38611,23.9,38.8,0.9,0.4,0.0,2.9,56,32963.0,71.0
45031,68299,23.8,41.2,0.3,0.4,0.0,1.8,55,36248.0,66.0
45033,31758,26.3,46.1,2.7,0.3,0.0,2.8,47,26308.0,73.0
45035,140892,26.6,25.7,0.7,1.7,0.1,4.5,65,51332.0,35.0
45037,26670,20.8,36.9,0.4,0.4,0.1,5.5,56,42289.0,55.0
45039,23571,22.0,58.6,0.2,0.3,0.0,1.8,38,34700.0,66.0
45041,137862,24.5,41.3,0.4,1.3,0.0,2.3,54,39663.0,57.0
45043,59991,21.2,33.3,0.3,0.5,0.0,3.1,62,40864.0,57.0
45045,461299,24.2,18.0,0.5,2.1,0.1,8.3,70,48480.0,41.0
45047,69835,23.6,31.3,0.5,0.9,0.1,5.7,61,37038.0,51.0
45049,20821,23.6,53.0,0.4,0.6,0.0,3.6,42,31915.0,69.0
45051,276340,20.0,13.5,0.6,1.1,0.1,6.3,77,38807.0,56.0
45053,25195,24.6,45.3,0.7,0.8,0.1,14.6,38,34927.0,65.0
45055,62273,24.3,24.8,0.4,0.6,0.1,3.9,69,41055.0,48.0
45057,77908,22.8,23.5,0.4,0.7,0.0,4.6,70,40372.0,50.0
45059,66528,23.0,25.5,0.3,0.4,0.1,4.3,69,35839.0,61.0
45061,18976,22.2,63.4,0.4,0.4,0.0,2.0,33,28733.0,83.0
45063,267129,24.2,14.5,0.5,1.5,0.1,5.7,76,50738.0,38.0
45065,10035,14.2,49.2,0.1,0.4,0.1,1.1,48,35209.0,59.0
45067,32846,24.1,55.3,0.6,0.6,0.0,2.7,40,27726.0,77.0
45069,28509,21.2,50.6,4.4,0.3,0.0,3.0,40,28662.0,71.0
45071,37721,22.6,30.6,0.8,0.4,0.3,7.4,60,38024.0,58.0
45073,74418,20.7,7.6,0.3,0.7,0.0,4.6,86,42142.0,48.0
45075,91910,23.0,61.8,0.6,0.9,0.0,2.0,34,31605.0,64.0
45077,119574,20.0,6.9,0.2,1.7,0.0,3.3,87,40221.0,37.0
45079,389116,22.6,45.4,0.4,2.3,0.1,4.9,45,45182.0,42.0
45081,19882,23.0,26.1,1.3,0.2,1.0,14.8,58,39689.0,62.0
45083,286868,24.2,20.6,0.4,2.1,0.0,6.1,70,40687.0,45.0
45085,107460,25.2,46.4,0.5,1.2,0.1,3.5,47,40858.0,60.0
45087,28679,22.6,31.2,0.3,0.3,0.0,1.1,66,33981.0,57.0
45089,34084,23.0,64.9,0.4,0.4,0.0,2.2,31,27750.0,85.0
45091,230528,25.3,19.0,0.9,1.6,0.1,4.7,72,51017.0,35.0
46003,2694,26.5,0.4,1.6,0.7,0.0,3.9,93,45615.0,26.0
46005,17550,24.5,0.9,1.3,4.4,0.2,8.0,84,43803.0,36.0
46007,3441,34.3,0.1,60.2,0.5,0.1,2.8,34,31712.0,53.0
46009,6983,19.4,0.9,7.4,0.2,0.0,1.9,88,41711.0,23.0
46011,32226,18.7,0.8,1.1,2.8,0.1,2.0,92,48233.0,16.0
46013,36822,23.1,0.6,3.1,1.0,0.1,1.5,92,50115.0,22.0
46015,5283,25.3,0.3,8.5,0.2,0.0,1.8,87,45265.0,37.0
46017,1988,40.5,0.3,80.5,0.2,0.0,2.5,17,21269.0,
46019,10259,24.8,0.3,2.1,0.3,0.1,3.3,92,39615.0,34.0
46021,1427,17.3,0.1,0.4,0.5,0.0,1.3,98,40855.0,16.0
46023,9208,29.7,0.2,31.5,0.2,0.0,2.1,64,37448.0,48.0
46025,3628,23.6,0.2,0.1,0.1,0.0,2.1,97,43496.0,36.0
46027,14051,17.3,1.3,3.3,1.9,0.0,2.2,89,39870.0,26.0
46029,27442,24.6,0.4,2.1,0.5,0.0,1.6,94,47282.0,20.0
46031,4022,34.6,0.2,66.0,0.4,0.1,3.2,30,28770.0,97.0
46033,8338,19.2,0.5,3.1,0.4,0.0,2.5,92,49649.0,37.0
46035,19651,23.1,0.6,2.6,0.5,0.1,1.7,93,47100.0,22.0
46037,5741,21.7,0.3,9.4,0.2,0.0,1.3,87,39223.0,30.0
46039,4359,23.2,0.4,0.5,0.1,0.0,2.3,96,45700.0,10.0
46041,5421,33.9,0.2,73.1,0.2,0.0,2.5,22,33902.0,64.0
46043,2972,22.5,0.5,2.0,0.1,0.0,1.0,96,46224.0,22.0
46045,4056,23.8,0.1,0.6,0.1,0.0,1.5,97,49467.0,21.0
46047,6981,17.2,0.8,7.0,0.4,0.1,2.6,87,39444.0,42.0
46049,2367,23.3,0.1,0.2,0.1,0.0,0.8,98,43030.0,17.0
46051,7250,22.6,0.2,0.6,0.3,0.0,2.4,96,47131.0,23.0
46053,4216,22.4,0.1,7.4,0.3,0.0,1.0,89,33991.0,49.0
46055,1907,23.1,0.1,2.0,0.6,0.1,0.9,94,44653.0,22.0
46057,5978,30.0,0.2,0.4,0.3,0.0,2.6,96,50864.0,25.0
46059,3423,20.6,0.1,0.3,0.3,0.0,0.6,98,41975.0,22.0
46061,3376,32.0,0.1,0.6,0.4,0.1,0.9,98,57519.0,16.0
46063,1269,22.9,0.0,1.6,0.1,0.0,1.6,95,42575.0,19.0
46065,17292,23.8,0.9,10.7,0.6,0.0,2.3,84,60677.0,20.0
46067,7257,23.7,0.5,1.0,0.2,0.0,1.7,96,46309.0,24.0
46069,1394,22.2,0.1,7.7,0.2,0.1,1.1,89,44997.0,23.0
46071,3169,32.6,0.4,51.4,0.1,0.0,1.9,42,31854.0,40.0
46073,2085,21.6,0.2,0.4,0.2,0.1,4.7,94,47433.0,35.0
46075,1003,22.5,0.2,2.4,0.1,0.2,1.6,93,40171.0,35.0
46077,5179,22.1,0.2,0.6,0.3,0.0,1.8,96,46244.0,20.0
46079,11567,20.7,0.6,0.8,0.7,0.0,1.6,95,49893.0,18.0
46081,24312,19.1,0.6,2.3,0.7,0.1,2.7,92,42495.0,25.0
46083,46793,29.2,0.8,0.7,1.1,0.0,1.4,95,76907.0,13.0
46085,3806,28.5,0.2,37.5,0.3,0.0,1.2,59,37914.0,40.0
46087,5556,25.6,0.3,0.6,0.2,0.1,2.0,96,51365.0,22.0
46089,2452,21.8,0.0,0.1,0.2,0.1,1.2,98,35473.0,43.0
46091,4597,22.0,0.2,9.5,0.3,0.0,6.9,84,44849.0,32.0
46093,25546,24.3,1.6,2.5,0.8,0.1,3.5,89,50985.0,28.0
46095,2067,32.2,0.1,53.7,0.3,0.0,1.8,39,30170.0,92.0
46097,2359,23.4,0.1,0.2,0.4,0.0,1.4,97,44316.0,26.0
46099,171752,24.9,3.7,2.8,1.5,0.1,4.3,86,51431.0,27.0
46101,6475,25.8,0.6,13.9,1.1,0.0,1.9,80,50307.0,28.0
46103,102815,24.3,1.2,9.7,1.1,0.1,4.0,82,48083.0,29.0
46105,3001,21.2,0.3,1.5,0.2,0.0,0.8,96,37919.0,23.0
46107,2364,20.2,0.2,0.9,0.4,0.0,0.8,97,45851.0,20.0
46109,10286,28.6,0.2,34.6,0.3,0.0,1.7,61,41407.0,38.0
46111,2392,20.9,0.0,0.5,0.3,0.0,1.3,97,47141.0,37.0
46113,13928,39.1,0.3,92.4,0.4,0.1,3.0,5,27200.0,98.0
46115,6470,24.7,0.3,1.4,0.1,0.0,1.3,96,44455.0,24.0
46117,3002,23.1,0.3,6.6,0.1,0.0,0.9,89,53986.0,29.0
46119,1375,21.7,0.2,1.2,0.0,0.0,1.0,96,55194.0,13.0
46121,9822,41.0,0.3,86.6,0.3,0.0,2.9,10,26639.0,98.0
46123,5615,23.1,0.2,13.9,0.2,0.0,1.2,83,38360.0,36.0
46125,8332,23.6,0.3,1.1,0.2,0.0,1.5,96,50469.0,21.0
46127,14651,25.5,0.7,0.7,1.0,0.1,2.3,94,66242.0,14.0
46129,5575,22.1,0.2,13.9,0.3,0.0,0.9,82,39920.0,30.0
46135,22612,21.5,1.6,2.8,0.6,0.0,3.0,91,48147.0,26.0
46137,2852,38.7,0.3,73.1,0.3,0.0,3.5,23,28350.0,97.0
47001,75233,21.4,4.0,0.4,1.1,0.0,2.3,91,41694.0,42.0
47003,45509,26.6,7.7,0.7,0.9,0.2,11.6,78,39552.0,52.0
47005,16430,20.2,2.2,0.5,0.4,0.0,2.0,94,32527.0,60.0
47007,12865,21.1,3.9,0.5,0.2,0.0,2.1,92,33500.0,63.0
47009,123901,21.8,2.9,0.4,0.8,0.0,2.9,92,45539.0,36.0
47011,100055,22.8,4.4,0.6,1.0,0.1,4.9,88,38667.0,47.0
47013,40512,21.7,0.4,0.3,0.3,0.1,1.3,97,29044.0,64.0
47015,13761,21.6,1.5,0.3,0.2,0.1,1.6,95,36959.0,52.0
47017,28457,21.9,10.3,0.5,0.3,0.0,2.1,85,34979.0,51.0
47019,57185,19.9,1.5,0.2,0.3,0.0,1.6,95,33772.0,51.0
47021,39078,24.6,1.7,0.4,0.4,0.1,2.4,94,50225.0,39.0
47023,17141,22.7,9.3,0.4,0.4,0.0,2.2,86,38749.0,45.0
47025,32172,20.6,1.0,0.3,0.5,0.0,0.9,96,34454.0,58.0
47027,7761,20.7,1.5,0.4,0.1,0.1,1.6,95,27978.0,44.0
47029,35544,21.1,2.1,0.5,0.3,0.1,1.9,94,30092.0,66.0
47031,53016,24.0,3.8,0.4,0.9,0.0,3.9,90,35571.0,46.0
47033,14553,24.4,12.8,0.4,0.2,0.0,8.9,77,34474.0,57.0
47035,56632,18.7,0.5,0.4,0.5,0.1,2.5,95,35873.0,53.0
47037,635475,21.8,27.4,0.5,3.2,0.1,9.9,58,43893.0,59.0
47039,11687,21.4,3.0,0.3,0.4,0.1,2.9,93,34400.0,50.0
47041,18854,22.7,1.5,0.3,0.3,0.0,6.9,90,37136.0,57.0
47043,50081,24.6,4.3,0.4,0.6,0.0,3.2,90,43019.0,43.0
47045,38192,24.7,14.2,0.3,0.5,0.0,2.7,81,37766.0,57.0
47047,38513,22.6,27.8,0.3,0.6,0.0,2.4,68,49760.0,71.0
47049,18020,22.8,0.4,0.2,0.2,0.0,1.1,97,28666.0,64.0
47051,40917,21.5,5.3,0.4,0.8,0.1,2.6,89,39935.0,48.0
47053,49935,24.7,18.7,0.2,0.3,0.0,2.1,78,36365.0,48.0
47055,29387,21.9,10.4,0.4,0.4,0.0,1.7,85,39916.0,48.0
47057,22766,22.0,0.7,0.2,0.2,0.0,2.4,96,34077.0,55.0
47059,69339,21.0,2.2,0.3,0.4,0.1,2.6,94,32880.0,47.0
47061,13545,22.8,0.5,0.5,0.2,0.0,1.0,97,27428.0,71.0
47063,63062,23.5,4.1,0.7,0.8,0.1,11.0,82,35630.0,50.0
47065,340855,21.5,19.9,0.6,1.8,0.1,4.6,72,42609.0,48.0
47067,6737,21.2,0.4,0.3,0.1,0.0,0.3,98,25297.0,73.0
47069,26834,20.7,41.1,0.2,0.6,0.0,1.5,56,31437.0,71.0
47071,25874,21.1,3.7,0.3,0.4,0.0,2.0,92,31281.0,59.0
47073,56671,21.9,1.5,0.3,0.5,0.0,1.3,95,37095.0,51.0
47075,18470,25.0,49.7,0.3,0.2,0.0,4.0,45,32422.0,67.0
47077,27912,24.0,7.9,0.2,0.3,0.0,2.1,88,36392.0,50.0
47079,32352,21.5,8.1,0.3,0.3,0.0,1.9,88,35270.0,55.0
47081,24406,21.9,4.8,0.5,0.3,0.0,1.9,91,35094.0,56.0
47083,8333,23.3,2.5,0.4,0.3,0.0,1.8,94,36858.0,49.0
47085,18470,23.0,2.7,0.5,0.2,0.0,1.7,94,43987.0,41.0
47087,11371,19.8,0.5,0.5,0.1,0.0,1.5,96,31903.0,62.0
47089,51666,21.7,2.3,0.4,0.5,0.0,3.3,92,38174.0,49.0
47091,18231,18.1,2.1,0.2,0.2,0.0,1.6,95,30897.0,59.0
47093,436929,21.5,8.9,0.4,2.0,0.1,3.6,84,45149.0,38.0
47095,7779,16.9,27.9,0.4,0.2,0.0,2.0,68,26587.0,66.0
47097,27748,23.8,34.5,0.7,0.3,0.0,2.1,61,31770.0,69.0
47099,42115,24.9,1.8,0.4,0.3,0.0,1.7,94,33963.0,49.0
47101,12142,23.7,1.9,0.4,0.4,0.0,2.0,94,31877.0,56.0
47103,33431,23.1,7.1,0.5,0.4,0.1,2.7,88,39246.0,41.0
47105,49237,20.0,1.3,0.4,0.6,0.2,7.1,90,50375.0,47.0
47107,52508,22.1,4.2,0.4,0.8,0.0,2.9,90,37319.0,51.0
47109,26094,23.0,6.1,0.3,0.2,0.0,1.6,91,33738.0,52.0
47111,22485,24.9,0.7,0.6,0.3,0.0,4.6,93,34262.0,51.0
47113,98255,23.7,36.2,0.3,1.0,0.0,3.5,58,39510.0,65.0
47115,28223,21.5,3.9,0.4,0.5,0.0,1.4,93,40136.0,54.0
47117,30881,24.1,6.6,0.4,0.6,0.1,4.8,86,40214.0,44.0
47119,81509,24.0,12.4,0.4,0.7,0.0,5.0,80,42569.0,43.0
47121,11737,21.0,1.4,0.7,0.2,0.0,1.5,95,37129.0,63.0
47123,44882,22.6,2.2,0.6,0.4,0.1,3.5,92,32720.0,62.0
47125,176619,27.7,18.7,0.7,2.2,0.4,8.1,67,47684.0,35.0
47127,6411,21.8,2.5,0.3,0.5,0.0,1.3,95,48229.0,42.0
47129,21838,20.6,3.9,0.4,0.2,0.0,0.9,93,35266.0,51.0
47131,31790,22.5,10.6,0.2,0.3,0.1,3.2,85,38429.0,49.0
47133,22169,23.1,0.6,0.3,0.2,0.0,1.1,97,32308.0,53.0
47135,7898,22.2,1.7,0.6,0.3,0.0,1.9,94,31505.0,57.0
47137,5122,18.9,0.3,0.2,0.1,0.0,1.6,97,31518.0,51.0
47139,16779,22.0,0.7,0.4,0.2,0.1,1.5,96,35628.0,55.0
47141,72958,21.3,2.2,0.7,1.2,0.1,5.4,90,35053.0,48.0
47143,32079,23.1,2.2,0.5,0.5,0.0,3.8,92,34920.0,59.0
47145,53838,20.5,2.8,0.4,0.6,0.0,1.4,93,42542.0,44.0
47147,67106,25.7,7.5,0.5,0.6,0.1,6.1,84,48179.0,39.0
47149,268921,25.8,12.6,0.5,3.1,0.1,6.9,75,52586.0,34.0
47151,22160,25.1,0.2,0.3,0.2,0.0,0.6,98,29882.0,67.0
47153,14346,22.8,0.5,0.5,0.3,0.0,3.3,95,38008.0,57.0
47155,91466,21.9,1.1,0.5,0.9,0.0,5.3,91,40353.0,46.0
47157,935088,26.1,51.8,0.4,2.4,0.1,5.8,39,44051.0,58.0
47159,19150,23.9,2.3,0.5,0.3,0.0,2.3,94,42182.0,47.0
47161,13186,22.3,1.8,0.6,1.1,0.0,2.1,93,40508.0,45.0
47163,157419,20.3,2.3,0.3,0.6,0.0,1.6,94,39564.0,42.0
47165,163686,24.9,6.6,0.3,1.1,0.1,4.0,87,52704.0,31.0
47167,61293,26.9,18.7,0.5,0.6,0.1,2.3,76,50401.0,44.0
47169,7816,24.0,9.7,0.6,0.2,0.0,2.7,86,38541.0,47.0
47171,18280,20.0,0.4,0.4,0.2,0.0,4.1,94,33522.0,52.0
47173,19200,23.6,0.4,0.4,0.2,0.1,1.5,96,35740.0,63.0
47175,5483,20.1,0.7,0.3,0.2,0.0,0.9,97,32896.0,51.0
47177,39927,24.2,3.0,0.4,0.5,0.1,8.2,87,32823.0,56.0
47179,124353,19.9,4.1,0.4,1.2,0.0,3.0,90,41358.0,39.0
47181,16951,19.2,6.0,0.4,0.2,0.0,1.7,91,29883.0,55.0
47183,34980,19.7,7.9,0.3,1.2,0.0,2.1,87,34457.0,48.0
47185,26149,22.4,2.0,0.4,0.3,0.1,1.8,94,33094.0,51.0
47187,188560,28.8,4.6,0.3,3.1,0.1,4.6,86,90207.0,11.0
47189,116617,24.6,6.6,0.4,1.2,0.1,3.4,87,59769.0,30.0
48001,58308,19.6,21.0,0.6,0.8,0.1,16.4,61,38558.0,52.0
48003,15445,29.7,1.6,1.4,0.7,0.0,50.2,46,52865.0,20.0
48005,87669,26.6,14.8,0.7,1.0,0.0,20.5,63,39169.0,59.0
48007,23374,19.3,1.4,1.1,2.1,0.1,25.5,69,38887.0,58.0
48009,8842,23.4,0.6,1.1,0.2,0.1,8.0,89,52318.0,27.0
48011,1928,22.1,1.2,1.0,0.0,0.0,6.2,91,49501.0,27.0
48013,45579,28.5,0.8,1.0,0.6,0.1,62.3,36,41236.0,60.0
48015,28665,24.8,9.2,0.8,0.5,0.0,24.6,65,48209.0,43.0
48017,7247,31.4,1.1,2.7,0.6,0.2,60.4,37,35816.0,75.0
48019,20538,18.8,0.7,1.0,0.4,0.0,17.0,80,46652.0,41.0
48021,75115,25.9,7.4,1.7,0.9,0.1,33.2,57,51947.0,58.0
48023,3741,20.7,2.2,0.5,0.1,0.1,12.7,84,32208.0,44.0
48025,32095,21.8,8.1,0.8,0.7,0.1,56.4,34,36048.0,60.0
48027,315196,28.3,20.3,1.1,3.1,0.8,22.2,50,45797.0,43.0
48029,1756153,26.9,7.0,1.3,2.6,0.2,58.9,30,46589.0,38.0
48031,10600,21.3,0.9,1.4,0.6,0.1,18.9,78,54000.0,39.0
48033,626,20.4,0.3,0.3,0.2,0.0,14.5,84,51426.0,0.0
48035,18306,22.3,1.8,0.8,0.4,0.0,16.5,80,41361.0,53.0
48037,92793,24.1,24.0,1.0,0.9,0.1,7.1,66,43364.0,49.0
48039,319973,27.5,12.0,0.8,5.6,0.1,28.3,52,62180.0,39.0
48041,197632,20.1,10.5,0.7,5.3,0.1,23.9,59,37623.0,44.0
48043,9386,19.3,1.4,1.9,0.9,0.1,42.8,53,43896.0,39.0
48045,1651,23.5,2.5,0.4,0.2,0.0,26.3,69,38372.0,46.0
48047,7222,28.1,0.4,0.5,0.5,0.0,90.7,8,24567.0,11.0
48049,38186,23.8,3.7,0.7,0.5,0.1,20.1,74,38466.0,49.0
48051,17251,23.5,12.1,0.9,0.2,0.0,19.1,67,42025.0,49.0
48053,43117,22.9,1.9,1.0,0.6,0.1,20.6,75,44636.0,49.0
48055,38442,26.3,6.5,1.3,1.0,0.1,47.9,43,40721.0,57.0
48057,21442,26.1,2.7,0.7,4.5,0.0,47.1,45,43339.0,56.0
48059,13515,23.4,1.4,0.7,0.5,0.1,8.5,88,43074.0,43.0
48061,414123,32.7,0.4,0.6,0.8,0.1,88.1,11,31902.0,17.0
48063,12407,26.4,16.9,1.1,0.8,0.2,22.1,58,36393.0,66.0
48065,6259,25.3,0.8,1.3,0.5,0.0,9.0,88,55250.0,27.0
48067,30256,23.0,17.5,0.7,0.4,0.0,3.9,77,36061.0,51.0
48069,8116,31.7,2.0,1.5,0.5,0.0,60.8,36,38175.0,49.0
48071,35552,28.2,8.3,1.1,1.2,0.1,20.0,69,69378.0,29.0
48073,51140,26.0,14.4,1.5,0.5,0.0,21.5,62,35119.0,61.0
48075,6984,20.9,10.0,0.8,0.8,0.0,27.4,60,33780.0,49.0
48077,10721,22.9,1.0,1.5,0.3,0.0,5.1,91,48358.0,36.0
48079,3109,29.5,3.8,2.3,0.2,0.2,54.8,40,38276.0,67.0
48081,3305,20.2,0.4,1.9,0.2,0.0,19.4,78,37441.0,41.0
48083,8763,21.8,2.5,1.2,0.5,0.0,16.7,79,31865.0,55.0
48085,812226,28.3,8.6,0.8,11.5,0.1,15.2,62,82765.0,20.0
48087,3092,27.6,4.4,2.2,0.5,0.0,31.1,62,34634.0,54.0
48089,20816,23.6,12.6,0.9,0.6,0.1,27.0,59,42451.0,54.0
48091,111963,23.2,1.8,0.8,0.9,0.1,25.6,70,59754.0,30.0
48093,13891,23.7,0.4,1.0,0.3,0.0,26.9,71,35296.0,56.0
48095,4081,14.4,1.6,0.7,0.4,0.1,54.2,43,35514.0,53.0
48097,38396,25.6,2.9,1.4,0.9,0.1,16.4,78,49127.0,49.0
48099,76508,27.5,15.6,1.1,2.2,0.9,16.6,61,47864.0,38.0
48101,1499,22.4,9.4,0.3,0.1,0.1,21.0,69,32656.0,60.0
48103,4383,28.8,3.3,1.5,0.7,0.0,55.5,39,49831.0,15.0
48105,3722,26.3,0.5,1.3,0.5,0.1,63.1,35,44331.0,44.0
48107,6092,28.5,3.9,0.8,0.2,0.1,52.3,43,32661.0,52.0
48109,2383,27.6,0.6,1.7,1.2,0.0,74.7,22,31186.0,65.0
48111,6866,30.1,1.5,1.7,0.6,0.1,41.0,55,43454.0,50.0
48113,2416014,27.6,21.7,1.2,5.3,0.1,38.9,33,47335.0,64.0
48115,13751,24.4,6.4,1.2,0.6,0.1,54.2,38,37492.0,24.0
48117,19595,32.3,1.0,1.4,0.4,0.1,68.4,30,36073.0,71.0
48119,5212,22.4,7.8,1.4,0.7,0.0,6.1,82,34968.0,55.0
48121,686406,27.3,8.5,0.9,6.8,0.1,18.7,64,70243.0,26.0
48123,20255,22.3,9.0,0.8,0.4,0.0,32.9,57,38620.0,55.0
48125,2402,20.0,4.4,2.1,0.9,0.1,30.1,63,32925.0,35.0
48127,10118,29.3,1.0,0.7,0.7,0.0,85.7,12,30503.0,69.0
48129,3651,20.4,4.9,0.6,0.3,0.1,9.5,84,34606.0,48.0
48131,11669,26.1,0.9,0.7,0.3,0.1,88.1,11,31294.0,47.0
48133,18633,22.6,2.1,1.1,0.4,0.1,15.1,81,36761.0,55.0
48135,140111,29.1,4.1,1.4,0.9,0.2,53.9,40,47930.0,52.0
48137,1966,20.4,0.7,2.1,0.8,0.0,51.5,47,33102.0,57.0
48139,152753,28.5,8.9,0.8,0.7,0.1,24.3,65,60931.0,41.0
48141,820790,29.7,2.8,1.0,1.2,0.2,81.4,14,39116.0,59.0
48143,38266,22.0,1.4,1.3,0.8,0.1,19.8,77,38860.0,47.0
48145,17944,21.7,24.7,1.0,0.4,0.1,21.5,52,33125.0,69.0
48147,33958,22.1,6.9,1.2,0.4,0.0,10.2,80,39985.0,47.0
48149,24732,21.7,6.6,1.3,0.3,0.1,19.3,73,44862.0,44.0
48151,3914,21.5,3.5,0.8,0.4,0.0,26.3,69,38717.0,45.0
48153,6394,28.9,3.4,0.9,0.3,0.0,53.9,42,35399.0,63.0
48155,1341,20.5,4.3,0.2,0.4,0.0,15.6,79,30488.0,49.0
48157,606953,29.0,20.7,0.6,17.5,0.1,24.2,36,82147.0,28.0
48159,10551,24.4,4.4,1.2,0.5,0.0,13.7,79,40936.0,47.0
